Title,Publication Year,Publication url,Abstract,Abstract entirety
Adaptive classifier selection in large-scale hierarchical classification,2012,https://link.springer.com/chapter/10.1007/978-3-642-34487-9_74,"Going beyond the traditional text classification, involving a few tens of classes, there has been a surge of interest in automatic document categorization in large taxonomies where the number of classes range from hundreds of thousands to millions. Due to the complex nature of the learning problem posed in such scenarios, one needs to adapt the conventional classification schemes to suit this domain. This paper presents a novel approach for classifier selection in large hierarchies, which is based on exploiting training data heterogeneity across the hierarchy. We also present a meta-learning framework for further flexibility in classifier selection. The experimental results demonstrate the applicability of our approach, which achieves accuracy comparable to the state-of-the-art and is also significantly faster for prediction.",1
Comparing Named-Entity Recognizers in a Targeted Domain: Handcrafted Rules vs Machine Learning,2016,https://www.aclweb.org/anthology/2016.jeptalnrecital-poster.10/,"Comparing Named-Entity Recognizers in a Targeted Domain: Handcrafted Rules vs. Machine Learning Named-Entity Recognition concerns the classification of textual objects in a predefined set of categories such as persons, organizations, and localizations. While Named-Entity Recognition is well studied since 20 years, the application to specialized domains still poses challenges for current systems. We developed a rule-based system and two machine learning approaches to tackle the same task: recognition of product names, brand names, etc., in the domain of Cosmetics, for French. Our systems can thus be compared under ideal conditions. In this paper, we introduce both systems and we compare them.",1
Comparative Classifier Evaluation for Web-scale Taxonomies using Power Law,2013,https://link.springer.com/chapter/10.1007/978-3-642-41242-4_56,"In the context of web-scale taxonomies such as Directory Mozilla(                                        www.dmoz.org                                                       ), previous works have shown the existence of power law distribution in the size of the categories for every level in the taxonomy. In this work, we analyse how such high-level semantics can be leveraged to evaluate accuracy of hierarchical classifiers which automatically assign the unseen documents to leaf-level categories. The proposed method offers computational advantages over k-fold cross-validation.",1
On empirical tradeoffs in large scale hierarchical classification,2012,https://dl.acm.org/doi/abs/10.1145/2396761.2398625,"While multi-class categorization of documents has been of research interest for over a decade, relatively fewer approaches have been proposed for large scale taxonomies in which the number of classes range from hundreds of thousand as in Directory Mozilla to over a million in Wikipedia. As a result of ever increasing number of text documents and images from various sources, there is an immense need for automatic classification of documents in such large hierarchies. In this paper, we analyze the tradeoffs between the important characteristics of different classifiers employed in the top down fashion. The properties for relative comparison of these classifiers include,(i) accuracy on test instance,(ii) training time (iii) size of the model and (iv) test time required for prediction. Our analysis is motivated by the well known error bounds from learning theory, which is also further reinforced by the empirical observations on …",0
Multi-class to Binary reduction of Large-scale classification Problems,2015,https://kermit.ugent.be/multi-target-prediction/2015/files/slides/BigTargets-Bikash_Joshi.pdf,"LT n (g, T (S)) where n= m (K− 1), Zi is a pair of couples costituted by a couple of example and its class and the couple corresponding to the example and another class, yi= 1 if the first couple in Zi is the true couple and− 1 otherwise, and g (xy, xy)= h (xy)− h (xy).",1
Special Issue on â€ œSolving complex machine learning problems with ensemble methodsâ€ ,2015,https://scholar.google.com/scholar?cluster=7851108731162670861&hl=en&oi=scholarr,Unknown,1
Learning semantic models from event logs.,2015,http://ceur-ws.org/Vol-1439/paper8.pdf,"In this work we present an approach to extract the business logic of an application based on its generated logs. To do so we use process mining techniques to extract the model from the logs of an industrial application which are often large and hence difficult to analyze. We propose here a methodology to group the log according to similar elements, so that it can be presented to the user in separate fragments. We enrich this view of the model with semantic information based on the ontology we built.",1
Special Issue on “Solving complex machine learning problems with ensemble methods”,2015,https://www.infona.pl/resource/bwmeta1.element.elsevier-00ddb79c-8daf-3080-bfa3-9710354aba8c,"Special Issue on “Solving complex machine learning problems with ensemble methods” × 
Close The Infona portal uses cookies, ie strings of text saved by a browser on the user's 
device. The portal can access those files and use them to remember the user's data, such as 
their chosen settings (screen view, interface language, etc.), or their login data. By using the 
Infona portal the user accepts automatic saving and using this information for portal operation 
purposes. More information on the subject can be found in the Privacy Policy and Terms of 
Service. By closing this window the user confirms that they have read the information on cookie 
usage, and they accept the privacy policy and the way cookies are used by the portal. You can 
change the cookie settings in your browser. I accept Polski English Login or register account 
remember me Password recovery INFONA - science communication portal INFONA Search × “…",0
An overview of the BIOASQ large-scale biomedical semantic indexing and question answering competition,2015,https://bmcbioinformatics.biomedcentral.com/articles/10.1186/s12859-015-0564-6,"This article provides an overview of the first BioASQ challenge, a competition on large-scale biomedical semantic indexing and question answering (QA), which took place between March and September 2013. BioASQ assesses the ability of systems to semantically index very large numbers of biomedical scientific articles, and to return concise and user-understandable answers to given natural language questions by combining information from biomedical articles and ontologies. The 2013 BioASQ competition comprised two tasks, Task 1a and Task 1b. In Task 1a participants were asked to automatically annotate new PubMed documents with MeSH headings. Twelve teams participated in Task 1a, with a total of 46 system runs submitted, and one of the teams performing consistently better than the MTI indexer used by NLM to suggest MeSH headings to curators. Task 1b used benchmark datasets containing 29 development and 282 test English questions, along with gold standard (reference) answers, prepared by a team of biomedical experts from around Europe and participants had to automatically produce answers. Three teams participated in Task 1b, with 11 system runs. The BioASQ infrastructure, including benchmark datasets, evaluation mechanisms, and the results of the participants and baseline methods, is publicly available. A publicly available evaluation infrastructure for biomedical semantic indexing and QA has been developed, which includes benchmark datasets, and can be used to evaluate systems that: assign MeSH headings to published articles or to English questions; retrieve relevant RDF triples from ontologies, relevant …",0
Lshtc: A benchmark for large-scale text classification,2015,https://arxiv.org/abs/1503.08581,LSHTC is a series of challenges which aims to assess the performance of classification systems in large-scale classification in a a large number of classes (up to hundreds of thousands). This paper describes the dataset that have been released along the LSHTC series. The paper details the construction of the datsets and the design of the tracks as well as the evaluation measures that we implemented and a quick overview of the results. All of these datasets are available online and runs may still be submitted on the online server of the challenges.,1
An ensemble pruning primer,2009,https://link.springer.com/chapter/10.1007/978-3-642-03999-7_1,Ensemble pruning deals with the reduction of an ensemble of predictive models in order to improve its efficiency and predictive performance. The last 12 years a large number of ensemble pruning methods have been proposed. This work proposes a taxonomy for their organization and reviews important representative methods of each category. It abstracts their key components and discusses their main advantages and disadvantages. We hope that this work will serve as a good starting point and reference for researchers working on the development of new ensemble pruning methods.,1
An ensemble uncertainty aware measure for directed hill climbing ensemble pruning,2010,https://link.springer.com/article/10.1007/s10994-010-5172-0,"This paper proposes a new measure for ensemble pruning via directed hill climbing, dubbed Uncertainty Weighted Accuracy (UWA), which takes into account the uncertainty of the decision of the current ensemble. Empirical results on 30 data sets show that using the proposed measure to prune a heterogeneous ensemble leads to significantly better accuracy results compared to state-of-the-art measures and other baseline methods, while keeping only a small fraction of the original models. Besides the evaluation measure, the paper also studies two other parameters of directed hill climbing ensemble pruning methods, the search direction and the evaluation dataset, with interesting conclusions on appropriate values.",1
Learning taxonomy adaptation in large-scale classification,2016,https://www.jmlr.org/papers/volume17/14-207/14-207.pdf,"In this paper, we study flat and hierarchical classification strategies in the context of largescale taxonomies. Addressing the problem from a learning-theoretic point of view, we first propose a multi-class, hierarchical data dependent bound on the generalization error of classifiers deployed in large-scale taxonomies. This bound provides an explanation to several empirical results reported in the literature, related to the performance of flat and hierarchical classifiers. Based on this bound, we also propose a technique for modifying a given taxonomy through pruning, that leads to a lower value of the upper bound as compared to the original taxonomy. We then present another method for hierarchy pruning by studying approximation error of a family of classifiers, and derive from it features used in a meta-classifier to decide which nodes to prune. We finally illustrate the theoretical developments through several experiments conducted on two widely used taxonomies.",1
On power law distributions in large-scale taxonomies,2014,https://dl.acm.org/doi/abs/10.1145/2674026.2674033,"In many of the large-scale physical and social complex systems phenomena fat-tailed distributions occur, for which different generating mechanisms have been proposed. In this paper, we study models of generating power law distributions in the evolution of large-scale taxonomies such as Open Directory Project, which consist of websites assigned to one of tens of thousands of categories. The categories in such taxonomies are arranged in tree or DAG structured configurations having parent-child relations among them. We first quantitatively analyse the formation process of such taxonomies, which leads to power law distribution as the stationary distributions. In the context of designing classifiers for large-scale taxonomies, which automatically assign unseen documents to leaf-level categories, we highlight how the fat-tailed nature of these distributions can be leveraged to analytically study the space complexity of …",0
BioASQ: a challenge on large-scale biomedical semantic indexing and question answering,2015,https://link.springer.com/chapter/10.1007/978-3-319-24471-6_3," BioASQ is a series of challenges that aims to assess the performance of information systems in supporting two tasks that are central to the biomedical question answering process: (a) the indexing of large volumes of unlabelled data, primarily scientific articles, with biomedical concepts, (b) the processing of biomedical questions and the generation of answers and supporting material. In this paper, the main results of the first two BioASQ challenges are presented.",1
Evaluation framework specifications,2013,http://bioasq.org/sites/default/files/PublicDocuments/BioASQ_D4.1-EvaluationFrameworkSpecification_final.pdf,"1.1 PurposeThis document describes the evaluation framework and the infrastructure that will be used during the BioASQ challenges. More specifically, this document specifies the characteristics of the following components:",1
Modern applications of machine learning,2006,https://intelligence.csd.auth.gr/wp-content/uploads/2019/03/tzanis_seerc06.pdf,"A cognitive system tries to understand the concepts of its environment by using a simplified interpretation of this environment called model. The procedure of constructing such a model is called inductive learning. Moreover, a cognitive system is able to organize its experience by constructing new structures called patterns. The construction of models and patterns by a cognitive system using a dataset is called machine learning. Machine learning tasks can be classified into the following two groups:",1
Multi-agent reinforcement learning using strategies and voting,2007,https://ieeexplore.ieee.org/abstract/document/4410398/,"Multiagent learning attracts much attention in the past few years as it poses very challenging problems. Reinforcement Learning is an appealing solution to the problems that arise to Multi Agent Systems (MASs). This is due to the fact that Reinforcement Learning is a robust and well suited technique for learning in MASs. This paper proposes a multi-agent Reinforcement Learning approach, that uses coordinated actions, which we call strategies and a voting process that combines the decisions of the agents, in order to follow a strategy. We performed experiments to the predator-prey domain, comparing our approach with other multi-agent Reinforcement Learning techniques, getting promising results.",1
Reinforcement learning with classifier selection for focused crawling,2008,https://ebooks.iospress.nl/volumearticle/4486,"Focused crawlers are programs that wander in the Web, using its graph structure, and gather pages that belong to a specific topic. The most critical task in Focused Crawling is the scoring of the URLs as it designates the path that the crawler will follow, and thus its effectiveness. In this paper we propose a novel scheme for assigning scores to the URLs, based on the Reinforcement Learning (RL) framework. The proposed approach learns to select the best classifier for ordering the URLs. This formulation reduces the size of the search space for the RL method and makes the problem tractable. We evaluate the proposed approach on-line on a number of topics, which offers a realistic view of its performance, comparing it also with a RL method and a simple but effective classifier-based crawler. The results demonstrate the strength of the proposed approach.",1
Transfer learning with probabilistic mapping selection,2015,https://journals.sagepub.com/doi/abs/10.1177/1059712314559525,"When transferring knowledge between reinforcement learning agents with different state representations or actions, past knowledge must be efficiently mapped to novel tasks so that it aids learning. The majority of the existing approaches use pre-defined mappings provided by a domain expert. To overcome this limitation and enable autonomous transfer learning, this paper introduces a method for weighting and using multiple inter-task mappings based on a probabilistic framework. Experimental results show that the use of multiple inter-task mappings, accompanied with a probabilistic selection mechanism, can significantly boost the performance of transfer learning relative to 1) learning without transfer and 2) using a single hand-picked mapping. We especially introduce novel tasks for transfer learning in a realistic simulation of the iCub robot, demonstrating the ability of the method to select mappings in complex …",0
Reinforcement learning and automated planning: A survey,2008,https://www.igi-global.com/chapter/reinforcement-learning-automated-planning/5322,"This article presents a detailed survey on Artificial Intelligent approaches, that combine Reinforcement Learning and Automated Planning. There is a close relationship between those two areas as they both deal with the process of guiding an agent, situated in a dynamic environment, in order to achieve a set of predefined goals. Therefore, it is straightforward to integrate learning and planning, in a single guiding mechanism and there have been many approaches in this direction during the past years. The approaches are organized and presented according to various characteristics, as the used planning mechanism or the reinforcement learning algorithm.",1
Hotel2vec: Learning Attribute-Aware Hotel Embeddings with Self-Supervision,2019,https://arxiv.org/abs/1910.03943,"We propose a neural network architecture for learning vector representations of hotels. Unlike previous works, which typically only use user click information for learning item embeddings, we propose a framework that combines several sources of data, including user clicks, hotel attributes (e.g., property type, star rating, average user rating), amenity information (e.g., the hotel has free Wi-Fi or free breakfast), and geographic information. During model training, a joint embedding is learned from all of the above information. We show that including structured attributes about hotels enables us to make better predictions in a downstream task than when we rely exclusively on click data. We train our embedding model on more than 40 million user click sessions from a leading online travel platform and learn embeddings for more than one million hotels. Our final learned embeddings integrate distinct sub-embeddings for user clicks, hotel attributes, and geographic information, providing an interpretable representation that can be used flexibly depending on the application. We show empirically that our model generates high-quality representations that boost the performance of a hotel recommendation system in addition to other applications. An important advantage of the proposed neural model is that it addresses the cold-start problem for hotels with insufficient historical click information by incorporating additional hotel attributes which are available for all hotels.",1
On binary reduction of large-scale multiclass classification problems,2015,https://link.springer.com/chapter/10.1007/978-3-319-24465-5_12,"In the context of large-scale problems, traditional multiclass classification approaches have to deal with class imbalancement and complexity issues which make them inoperative in some extreme cases. In this paper we study a transformation that reduces the initial multiclass classification of examples into a binary classification of pairs of examples and classes. We present generalization error bounds that exhibit the interdependency between the pairs of examples and which recover known results on binary classification with i.i.d. data. We show the efficiency of the deduced algorithm compared to state-of-the-art multiclass classification strategies on two large-scale document collections especially in the interesting case where the number of classes becomes very large.",1
Evaluation infrastructure,2013,http://www.bioasq.org/sites/default/files/PublicDocuments/BioASQ_D4.3-Evaluation%20Infrastructure_final_0.pdf,"The document describes the overall architecture of the evaluation infrastructure of the on-line BIOASQ Participants Area. The BIOASQ Participants Area is a web application developed for enabling participants to participate in the tasks of the challenge. Its style follows the style of the official website of the challenge (www. bioasq. org). It is publicly available and deployed under bioasq. lip6. fr. Note that this document accompanies deliverable D4. 3 which is not report deliverable.The complete deliverable contains detailed information with respect to the technology that is used for developing the web application. During the description, the flexibility and the scalability of the web application are highlighted as well as the ways it can be adapted and used from other challenges. In general, participants using the BIOASQ Participants Area can:",1
Evaluation Measures for Hierarchical Classification: a unified view and novel approaches,2013,https://link.springer.com/article/10.1007/s10618-014-0382-x,"Hierarchical classification addresses the problem of classifying items into a hierarchy of classes. An important issue in hierarchical classification is the evaluation of different classification algorithms, an issue which is complicated by the hierarchical relations among the classes. Several evaluation measures have been proposed for hierarchical classification using the hierarchy in different ways without however providing a unified view of the problem. This paper studies the problem of evaluation in hierarchical classification by analysing and abstracting the key components of the existing performance measures. It also proposes two alternative generic views of hierarchical evaluation and introduces two corresponding novel measures. The proposed measures, along with the state-of-the-art ones, are empirically tested on three large datasets from the domain of text classification. The empirical results illustrate …",0
Pruning an ensemble of classifiers via reinforcement learning,2009,https://www.sciencedirect.com/science/article/pii/S0925231208003184,"This paper studies the problem of pruning an ensemble of classifiers from a reinforcement learning perspective. It contributes a new pruning approach that uses the Q-learning algorithm in order to approximate an optimal policy of choosing whether to include or exclude each classifier from the ensemble. Extensive experimental comparisons of the proposed approach against state-of-the-art pruning and combination methods show very promising results. Additionally, we present an extension that allows the improvement of the solutions returned by the proposed approach over time, which is very useful in certain performance-critical domains.",1
Focused Ensemble Selection: A Diversity-Based Method for Greedy Ensemble Selection.,2008,https://books.google.com/books?hl=en&lr=&id=3Wsn3SwEBScC&oi=fnd&pg=PA117&dq=info:matxk_HzgacJ:scholar.google.com&ots=a2qunIdvkW&sig=Do-Hx3sIGf_Z_DCFtbFoULRuGOQ,"Ensemble selection deals with the reduction of an ensemble of predictive models in order to improve its efficiency and predictive performance. A number of ensemble selection methods that are based on greedy search of the space of all possible ensemble subsets have recently been proposed. This paper contributes a novel method, based on a new diversity measure that takes into account the strength of the decision of the current ensemble. Experimental comparison of the proposed method, dubbed Focused Ensemble Selection (FES), against state-of-the-art greedy ensemble selection methods shows that it leads to small ensembles with high predictive performance.",1
A taxonomy and short review of ensemble selection,2008,https://www.academia.edu/download/5748662/partalas08-suema.pdf,"Ensemble selection deals with the reduction of an ensemble of predictive models in order to improve its efficiency and predictive performance. The last 10 years a large number of very diverse ensemble selection methods have been proposed. In this paper we make a first approach to categorize them into a taxonomy. We also present a short review of some of these methods. We particularly focus on a category of methods that are based on greedy search of the space of all possible ensemble subsets. Such methods use different directions for searching this space and different measures for evaluating the available actions at each state. Some use the training set for subset evaluation, while others a separate validation set. This paper abstracts the key points of these methods and offers a general framework of the greedy ensemble selection algorithm, discussing its important parameters and the different options for instantiating these parameters.",1
